task_id,benchmark,entropy,length_words,bucket
BigCodeBench/663,BigCodeBench,5.947550746498852,93,High
BigCodeBench/664,BigCodeBench,5.407574770641923,54,Low
BigCodeBench/665,BigCodeBench,5.054171731446283,43,Low
BigCodeBench/666,BigCodeBench,5.749747626002142,80,Low
BigCodeBench/667,BigCodeBench,5.112995500567776,47,Low
BigCodeBench/668,BigCodeBench,5.091844156198227,51,Low
BigCodeBench/669,BigCodeBench,4.965936788508254,56,Low
BigCodeBench/670,BigCodeBench,5.381952711085557,58,Low
BigCodeBench/671,BigCodeBench,5.394155608239055,67,Low
BigCodeBench/672,BigCodeBench,4.964297470229178,57,Low
BigCodeBench/673,BigCodeBench,5.638977225047069,71,Low
BigCodeBench/674,BigCodeBench,5.225750831582044,74,Low
BigCodeBench/675,BigCodeBench,5.280226253673658,58,Low
BigCodeBench/676,BigCodeBench,5.89590643720004,94,High
BigCodeBench/677,BigCodeBench,5.370864648336088,64,Low
BigCodeBench/678,BigCodeBench,5.746940680400714,78,Low
BigCodeBench/679,BigCodeBench,5.4132466531399475,69,Low
BigCodeBench/680,BigCodeBench,5.157431959491294,51,Low
BigCodeBench/681,BigCodeBench,5.393633608739076,62,Low
BigCodeBench/682,BigCodeBench,5.280268479226399,51,Low
BigCodeBench/683,BigCodeBench,5.229416922475459,56,Low
BigCodeBench/684,BigCodeBench,5.4877108975705955,72,Low
BigCodeBench/685,BigCodeBench,5.158365849770286,55,Low
BigCodeBench/686,BigCodeBench,5.134918517496292,49,Low
BigCodeBench/687,BigCodeBench,5.322644355717269,79,Low
BigCodeBench/688,BigCodeBench,5.180741985218564,45,Low
BigCodeBench/689,BigCodeBench,5.4656553485385455,58,Low
BigCodeBench/690,BigCodeBench,5.58718199583585,62,Low
BigCodeBench/691,BigCodeBench,5.180451390892101,54,Low
BigCodeBench/692,BigCodeBench,5.536092548602144,67,Low
BigCodeBench/693,BigCodeBench,5.51807059166138,59,Low
BigCodeBench/694,BigCodeBench,5.091853096329675,45,Low
BigCodeBench/695,BigCodeBench,5.0719280948873635,40,Low
BigCodeBench/696,BigCodeBench,4.993416845149325,54,Low
BigCodeBench/697,BigCodeBench,5.336234673522058,61,Low
BigCodeBench/698,BigCodeBench,5.53086529508788,59,Low
BigCodeBench/699,BigCodeBench,5.963265560467113,89,High
BigCodeBench/700,BigCodeBench,5.175735869100489,46,Low
BigCodeBench/701,BigCodeBench,5.0589840894454285,42,Low
BigCodeBench/702,BigCodeBench,5.3312708498489565,55,Low
BigCodeBench/703,BigCodeBench,5.540616828193141,63,Low
BigCodeBench/704,BigCodeBench,5.801969876934218,66,High
BigCodeBench/705,BigCodeBench,5.496966990003134,59,Low
BigCodeBench/706,BigCodeBench,5.244680368408912,56,Low
BigCodeBench/707,BigCodeBench,5.5184464668413264,65,Low
BigCodeBench/708,BigCodeBench,5.085055102756478,52,Low
BigCodeBench/709,BigCodeBench,5.540616828193141,63,Low
BigCodeBench/710,BigCodeBench,4.781036112553422,36,Low
BigCodeBench/711,BigCodeBench,4.871928094887363,40,Low
BigCodeBench/712,BigCodeBench,5.163966707392709,45,Low
BigCodeBench/713,BigCodeBench,5.788745200818135,85,High
BigCodeBench/714,BigCodeBench,5.693048360160976,73,Low
BigCodeBench/715,BigCodeBench,5.525232566229817,66,Low
BigCodeBench/716,BigCodeBench,5.7233232613859535,94,Low
BigCodeBench/717,BigCodeBench,5.610754159149019,65,Low
BigCodeBench/718,BigCodeBench,5.657963659459968,79,Low
BigCodeBench/719,BigCodeBench,4.942782734610331,47,Low
BigCodeBench/720,BigCodeBench,5.434323475320725,66,Low
BigCodeBench/721,BigCodeBench,5.8150217661580275,87,High
BigCodeBench/722,BigCodeBench,5.253434386188788,56,Low
BigCodeBench/723,BigCodeBench,5.315061012203069,60,Low
BigCodeBench/724,BigCodeBench,5.315174663211634,57,Low
BigCodeBench/725,BigCodeBench,5.301307266176413,52,Low
BigCodeBench/726,BigCodeBench,5.847368784857286,100,High
BigCodeBench/727,BigCodeBench,5.991042339229871,98,High
BigCodeBench/728,BigCodeBench,5.838950042519178,93,High
BigCodeBench/729,BigCodeBench,5.414525120654195,65,Low
BigCodeBench/730,BigCodeBench,5.358699851775419,51,Low
BigCodeBench/731,BigCodeBench,5.6996230965984065,66,Low
BigCodeBench/732,BigCodeBench,5.5068905956085175,60,Low
BigCodeBench/733,BigCodeBench,4.831074987250573,37,Low
BigCodeBench/734,BigCodeBench,5.616601684782743,58,Low
BigCodeBench/735,BigCodeBench,5.180741985218564,45,Low
BigCodeBench/736,BigCodeBench,4.977709911169939,39,Low
BigCodeBench/737,BigCodeBench,4.885129041304628,37,Low
BigCodeBench/738,BigCodeBench,5.0648690777888135,41,Low
BigCodeBench/739,BigCodeBench,5.436731930947546,56,Low
BigCodeBench/740,BigCodeBench,5.340739615817226,58,Low
BigCodeBench/741,BigCodeBench,5.315824333525709,52,Low
BigCodeBench/742,BigCodeBench,5.761598947042446,86,High
BigCodeBench/743,BigCodeBench,5.6959398521154405,74,Low
BigCodeBench/744,BigCodeBench,6.324310440157871,123,High
BigCodeBench/745,BigCodeBench,5.226251077223195,51,Low
BigCodeBench/746,BigCodeBench,6.299905774550789,121,High
BigCodeBench/747,BigCodeBench,5.1136085007312415,64,Low
BigCodeBench/748,BigCodeBench,7.005761257855159,231,High
BigCodeBench/749,BigCodeBench,5.232158891364569,44,Low
BigCodeBench/750,BigCodeBench,6.277320142042091,150,High
BigCodeBench/751,BigCodeBench,5.302628805870279,56,Low
BigCodeBench/752,BigCodeBench,6.335935614439919,174,High
BigCodeBench/753,BigCodeBench,5.382477371322399,59,Low
BigCodeBench/754,BigCodeBench,6.281569327152391,135,High
BigCodeBench/755,BigCodeBench,5.155548692057138,47,Low
BigCodeBench/756,BigCodeBench,5.5759131975107055,65,Low
BigCodeBench/757,BigCodeBench,5.030633374059376,45,Low
BigCodeBench/758,BigCodeBench,6.42671166078006,125,High
BigCodeBench/759,BigCodeBench,5.416375676407144,59,Low
BigCodeBench/760,BigCodeBench,6.99865932751543,212,High
BigCodeBench/761,BigCodeBench,5.756618568273184,74,High
BigCodeBench/762,BigCodeBench,6.193756336949949,125,High
BigCodeBench/763,BigCodeBench,5.633957804788774,83,Low
BigCodeBench/764,BigCodeBench,6.807473495019723,442,High
BigCodeBench/765,BigCodeBench,5.530865295087881,59,Low
BigCodeBench/766,BigCodeBench,5.524978623350769,69,Low
BigCodeBench/767,BigCodeBench,5.421569531114783,64,Low
BigCodeBench/768,BigCodeBench,5.939150954525702,102,High
BigCodeBench/769,BigCodeBench,5.0118421881310145,48,Low
BigCodeBench/770,BigCodeBench,6.101639741556442,135,High
BigCodeBench/771,BigCodeBench,5.998882341886245,86,High
BigCodeBench/772,BigCodeBench,6.164257259474168,132,High
BigCodeBench/773,BigCodeBench,5.5972763162625965,66,Low
BigCodeBench/774,BigCodeBench,6.052016768474802,114,High
BigCodeBench/775,BigCodeBench,5.512590899114922,69,Low
BigCodeBench/776,BigCodeBench,6.311696464003151,148,High
BigCodeBench/777,BigCodeBench,5.554158980860778,68,Low
BigCodeBench/778,BigCodeBench,6.339739520774142,168,High
BigCodeBench/779,BigCodeBench,5.641957101489794,81,Low
BigCodeBench/780,BigCodeBench,6.05596974082148,117,High
BigCodeBench/781,BigCodeBench,5.159828119838419,57,Low
BigCodeBench/782,BigCodeBench,6.254525464966166,108,High
BigCodeBench/783,BigCodeBench,5.064869077788814,41,Low
BigCodeBench/784,BigCodeBench,6.647812957207083,167,High
BigCodeBench/785,BigCodeBench,5.433681461495206,57,Low
BigCodeBench/786,BigCodeBench,6.5209308459171424,152,High
BigCodeBench/787,BigCodeBench,5.878018952437699,123,High
BigCodeBench/788,BigCodeBench,6.167961517677962,122,High
BigCodeBench/789,BigCodeBench,5.490450622615566,55,Low
BigCodeBench/790,BigCodeBench,5.964873008723526,110,High
BigCodeBench/791,BigCodeBench,5.728336023840459,84,Low
BigCodeBench/792,BigCodeBench,6.220273774357404,121,High
BigCodeBench/793,BigCodeBench,5.677716724453016,70,Low
BigCodeBench/794,BigCodeBench,5.786475946825623,90,High
BigCodeBench/795,BigCodeBench,5.965972403931056,101,High
BigCodeBench/796,BigCodeBench,5.793345194191519,68,High
BigCodeBench/797,BigCodeBench,5.86535715484435,84,High
BigCodeBench/798,BigCodeBench,6.02224573514644,90,High
BigCodeBench/799,BigCodeBench,6.324701331196086,141,High
BigCodeBench/800,BigCodeBench,6.194463948896647,107,High
BigCodeBench/801,BigCodeBench,5.678961870975635,83,Low
BigCodeBench/802,BigCodeBench,5.426177218751304,78,Low
BigCodeBench/803,BigCodeBench,5.795921990357236,73,High
BigCodeBench/804,BigCodeBench,5.890909778929177,82,High
BigCodeBench/805,BigCodeBench,6.528636703551849,141,High
BigCodeBench/806,BigCodeBench,5.382659765557392,64,Low
BigCodeBench/807,BigCodeBench,6.3622819728023945,167,High
BigCodeBench/808,BigCodeBench,5.280086943913389,57,Low
BigCodeBench/809,BigCodeBench,5.847223630217675,88,High
BigCodeBench/810,BigCodeBench,5.731125498116159,103,Low
BigCodeBench/811,BigCodeBench,6.374203584273669,127,High
BigCodeBench/812,BigCodeBench,5.662801449500433,69,Low
BigCodeBench/813,BigCodeBench,6.309449542144322,129,High
BigCodeBench/814,BigCodeBench,5.492132624412662,61,Low
BigCodeBench/815,BigCodeBench,6.137629146258229,121,High
BigCodeBench/816,BigCodeBench,6.2636718150865764,133,High
BigCodeBench/817,BigCodeBench,6.518840151987802,211,High
BigCodeBench/818,BigCodeBench,5.306170651709183,46,Low
BigCodeBench/819,BigCodeBench,6.447061175799834,173,High
BigCodeBench/820,BigCodeBench,5.301931022822801,57,Low
BigCodeBench/821,BigCodeBench,5.461085854091671,122,Low
BigCodeBench/822,BigCodeBench,5.600741262641378,89,Low
BigCodeBench/823,BigCodeBench,5.164263771953647,61,Low
BigCodeBench/824,BigCodeBench,5.129056936784022,47,Low
BigCodeBench/825,BigCodeBench,5.785151577725665,78,High
BigCodeBench/826,BigCodeBench,5.553583895595314,83,Low
BigCodeBench/827,BigCodeBench,5.480439277828769,98,Low
BigCodeBench/828,BigCodeBench,5.965851096764055,159,High
BigCodeBench/829,BigCodeBench,6.366469181459992,138,High
BigCodeBench/830,BigCodeBench,5.735742752562472,103,Low
BigCodeBench/831,BigCodeBench,5.934154271636193,87,High
BigCodeBench/832,BigCodeBench,5.426636531627803,55,Low
BigCodeBench/833,BigCodeBench,6.155199219096981,152,High
BigCodeBench/834,BigCodeBench,5.1981018835465,47,Low
BigCodeBench/835,BigCodeBench,6.18670434591003,88,High
BigCodeBench/836,BigCodeBench,6.005587194040229,104,High
BigCodeBench/837,BigCodeBench,6.590072700228192,119,High
BigCodeBench/838,BigCodeBench,5.9718783962508954,92,High
BigCodeBench/839,BigCodeBench,6.211586927608414,113,High
BigCodeBench/840,BigCodeBench,5.7139553409472725,94,Low
BigCodeBench/841,BigCodeBench,6.273460388975966,151,High
BigCodeBench/842,BigCodeBench,6.730729134895298,182,High
BigCodeBench/843,BigCodeBench,6.2514651349241355,113,High
BigCodeBench/844,BigCodeBench,6.96763012723423,206,High
BigCodeBench/845,BigCodeBench,6.262874543605164,166,High
BigCodeBench/846,BigCodeBench,6.23758488509571,141,High
BigCodeBench/847,BigCodeBench,5.3653033595189745,56,Low
BigCodeBench/848,BigCodeBench,6.027016931504061,121,High
BigCodeBench/849,BigCodeBench,5.613204882778696,64,Low
BigCodeBench/850,BigCodeBench,5.902391277629873,88,High
BigCodeBench/851,BigCodeBench,5.124913925747862,49,Low
BigCodeBench/852,BigCodeBench,6.040806228307708,109,High
BigCodeBench/853,BigCodeBench,5.943592952326204,86,High
BigCodeBench/854,BigCodeBench,5.795948690765943,126,High
BigCodeBench/855,BigCodeBench,5.983248235098364,90,High
BigCodeBench/856,BigCodeBench,6.196090295646529,131,High
BigCodeBench/857,BigCodeBench,5.748195446211755,72,Low
BigCodeBench/858,BigCodeBench,6.357871550264911,144,High
BigCodeBench/859,BigCodeBench,5.796936926689614,94,High
BigCodeBench/860,BigCodeBench,6.080232074488216,119,High
BigCodeBench/861,BigCodeBench,5.7931811393776815,87,High
BigCodeBench/862,BigCodeBench,6.917900506744402,208,High
BigCodeBench/863,BigCodeBench,5.524978623350768,69,Low
BigCodeBench/864,BigCodeBench,6.339401518463546,138,High
BigCodeBench/865,BigCodeBench,5.949197218694724,97,High
BigCodeBench/866,BigCodeBench,6.233563292535362,112,High
BigCodeBench/867,BigCodeBench,6.250470003874295,99,High
BigCodeBench/868,BigCodeBench,6.419001478502826,156,High
BigCodeBench/869,BigCodeBench,6.593861929578295,142,High
BigCodeBench/870,BigCodeBench,6.7227292941334245,173,High
BigCodeBench/871,BigCodeBench,6.38488253218287,194,High
BigCodeBench/872,BigCodeBench,5.966385641795134,137,High
BigCodeBench/873,BigCodeBench,6.515032181757669,152,High
BigCodeBench/874,BigCodeBench,6.17255287187653,127,High
BigCodeBench/875,BigCodeBench,6.273502524266374,113,High
BigCodeBench/876,BigCodeBench,6.6236172751276845,175,High
BigCodeBench/877,BigCodeBench,6.643917646224457,171,High
BigCodeBench/878,BigCodeBench,6.0489889221386175,152,High
BigCodeBench/879,BigCodeBench,6.483340533763483,185,High
BigCodeBench/880,BigCodeBench,6.726533890963203,205,High
BigCodeBench/881,BigCodeBench,5.821356722055475,98,High
BigCodeBench/882,BigCodeBench,5.829446509477721,83,High
BigCodeBench/883,BigCodeBench,6.152499229310916,107,High
BigCodeBench/884,BigCodeBench,6.633839532806579,202,High
BigCodeBench/885,BigCodeBench,6.805038961107045,237,High
BigCodeBench/886,BigCodeBench,6.08908310609921,114,High
BigCodeBench/887,BigCodeBench,6.421144537042287,139,High
BigCodeBench/888,BigCodeBench,5.596327542547537,63,Low
BigCodeBench/889,BigCodeBench,5.789288288712391,91,High
BigCodeBench/890,BigCodeBench,5.830227581946837,95,High
BigCodeBench/891,BigCodeBench,6.154711660780061,125,High
BigCodeBench/892,BigCodeBench,5.294907213485321,55,Low
BigCodeBench/893,BigCodeBench,5.0416214795936245,60,Low
BigCodeBench/894,BigCodeBench,5.879861918427079,114,High
BigCodeBench/895,BigCodeBench,5.879861918427079,114,High
BigCodeBench/896,BigCodeBench,5.510067015271106,72,Low
BigCodeBench/897,BigCodeBench,6.056811193665947,116,High
BigCodeBench/898,BigCodeBench,5.413716068381602,62,Low
BigCodeBench/899,BigCodeBench,5.831863046744556,91,High
BigCodeBench/900,BigCodeBench,5.67575050167767,77,Low
BigCodeBench/901,BigCodeBench,6.188122318788944,95,High
BigCodeBench/902,BigCodeBench,5.280086943913389,57,Low
BigCodeBench/903,BigCodeBench,5.747842880708921,73,Low
BigCodeBench/904,BigCodeBench,5.584255223649354,74,Low
BigCodeBench/905,BigCodeBench,5.730321604810757,121,Low
BigCodeBench/906,BigCodeBench,5.413909765557392,64,Low
BigCodeBench/907,BigCodeBench,5.454086986251929,55,Low
BigCodeBench/908,BigCodeBench,5.947997894138759,94,High
BigCodeBench/909,BigCodeBench,5.8789910480315735,84,High
BigCodeBench/910,BigCodeBench,6.245456972776484,167,High
BigCodeBench/911,BigCodeBench,5.612272007884816,79,Low
BigCodeBench/912,BigCodeBench,5.4630686849183885,59,Low
BigCodeBench/913,BigCodeBench,6.036860362325961,120,High
BigCodeBench/914,BigCodeBench,5.946301796373555,89,High
BigCodeBench/915,BigCodeBench,6.306979728223307,116,High
BigCodeBench/916,BigCodeBench,5.905364672161893,116,High
BigCodeBench/917,BigCodeBench,5.591341478402019,81,Low
BigCodeBench/918,BigCodeBench,5.36902155876796,61,Low
BigCodeBench/919,BigCodeBench,6.033161431077704,118,High
BigCodeBench/920,BigCodeBench,5.40399812257623,55,Low
BigCodeBench/921,BigCodeBench,5.475863388344888,59,Low
BigCodeBench/922,BigCodeBench,7.447822087186726,191,High
BigCodeBench/923,BigCodeBench,5.865024053371215,97,High
BigCodeBench/924,BigCodeBench,5.4258916732552045,62,Low
BigCodeBench/925,BigCodeBench,5.5436599985143795,59,Low
BigCodeBench/926,BigCodeBench,5.833325210755078,76,High
BigCodeBench/927,BigCodeBench,5.631662675023378,72,Low
BigCodeBench/928,BigCodeBench,5.757813548075891,85,High
BigCodeBench/929,BigCodeBench,5.2378148954723525,80,Low
BigCodeBench/930,BigCodeBench,5.722826178067302,97,Low
BigCodeBench/931,BigCodeBench,5.53086529508788,59,Low
BigCodeBench/932,BigCodeBench,5.986410007090979,97,High
BigCodeBench/933,BigCodeBench,5.312431277786542,75,Low
BigCodeBench/934,BigCodeBench,5.628073574293569,63,Low
BigCodeBench/935,BigCodeBench,5.98435844094361,98,High
BigCodeBench/936,BigCodeBench,6.124937936064193,106,High
BigCodeBench/937,BigCodeBench,5.632659765557392,64,Low
BigCodeBench/938,BigCodeBench,5.6613560526283475,70,Low
BigCodeBench/939,BigCodeBench,5.587526851390143,65,Low
BigCodeBench/940,BigCodeBench,5.448394345536403,60,Low
BigCodeBench/941,BigCodeBench,5.988187909263046,91,High
BigCodeBench/942,BigCodeBench,5.957142777383317,87,High
BigCodeBench/943,BigCodeBench,5.679834543697836,65,Low
BigCodeBench/944,BigCodeBench,5.80321448483624,94,High
BigCodeBench/945,BigCodeBench,5.67575050167767,77,Low
BigCodeBench/946,BigCodeBench,5.421622923150522,62,Low
BigCodeBench/947,BigCodeBench,5.729926126901438,66,Low
BigCodeBench/948,BigCodeBench,5.494309137239127,60,Low
BigCodeBench/949,BigCodeBench,5.742371495179855,80,Low
BigCodeBench/950,BigCodeBench,5.810672622327239,74,High
BigCodeBench/951,BigCodeBench,6.229354078869884,133,High
BigCodeBench/952,BigCodeBench,6.404076749949239,113,High
BigCodeBench/953,BigCodeBench,6.521480400383582,172,High
BigCodeBench/954,BigCodeBench,6.21475273669051,133,High
BigCodeBench/955,BigCodeBench,5.9497990333118445,98,High
BigCodeBench/956,BigCodeBench,5.848107644730066,82,High
BigCodeBench/957,BigCodeBench,5.570167316018235,76,Low
BigCodeBench/958,BigCodeBench,5.682907326480828,68,Low
BigCodeBench/959,BigCodeBench,5.564820101298678,84,Low
BigCodeBench/960,BigCodeBench,6.057269124900002,98,High
BigCodeBench/961,BigCodeBench,5.71451343664455,78,Low
BigCodeBench/962,BigCodeBench,6.086401444806622,102,High
BigCodeBench/963,BigCodeBench,5.850569696512251,86,High
BigCodeBench/964,BigCodeBench,6.2421977127586015,123,High
BigCodeBench/965,BigCodeBench,5.768785020246846,79,High
BigCodeBench/966,BigCodeBench,6.299718977749134,140,High
BigCodeBench/967,BigCodeBench,5.776563557249457,86,High
BigCodeBench/968,BigCodeBench,5.730916907236936,82,Low
BigCodeBench/969,BigCodeBench,5.70529993990766,93,Low
BigCodeBench/970,BigCodeBench,6.157825868680677,131,High
BigCodeBench/971,BigCodeBench,6.49124400818726,147,High
BigCodeBench/972,BigCodeBench,6.249108663376781,116,High
BigCodeBench/973,BigCodeBench,6.224257751136203,114,High
BigCodeBench/974,BigCodeBench,5.803657013945118,79,High
BigCodeBench/975,BigCodeBench,5.676733681937773,72,Low
BigCodeBench/976,BigCodeBench,6.385785502894965,118,High
BigCodeBench/977,BigCodeBench,6.052895171985071,123,High
BigCodeBench/978,BigCodeBench,6.2321915725706365,115,High
BigCodeBench/979,BigCodeBench,5.5659432948708,67,Low
BigCodeBench/980,BigCodeBench,5.9421605617718845,107,High
BigCodeBench/981,BigCodeBench,6.404145649045345,152,High
BigCodeBench/982,BigCodeBench,5.5549239313197205,62,Low
BigCodeBench/983,BigCodeBench,5.59168668474718,76,Low
BigCodeBench/984,BigCodeBench,5.709243962438449,82,Low
BigCodeBench/985,BigCodeBench,6.384975753992176,127,High
BigCodeBench/986,BigCodeBench,5.853798394433724,94,High
BigCodeBench/987,BigCodeBench,6.445865651613085,152,High
BigCodeBench/988,BigCodeBench,6.186111814666562,100,High
BigCodeBench/989,BigCodeBench,6.205027646013122,109,High
BigCodeBench/990,BigCodeBench,6.575711422996828,162,High
BigCodeBench/991,BigCodeBench,5.437479278065391,59,Low
BigCodeBench/992,BigCodeBench,5.597276316262597,66,Low
BigCodeBench/993,BigCodeBench,5.676647315177742,92,Low
BigCodeBench/994,BigCodeBench,6.932242879925599,265,High
BigCodeBench/995,BigCodeBench,6.362998026580619,164,High
BigCodeBench/996,BigCodeBench,5.983244068058026,106,High
BigCodeBench/997,BigCodeBench,6.261249851413266,134,High
BigCodeBench/998,BigCodeBench,5.877854381394609,104,High
BigCodeBench/999,BigCodeBench,6.25361517373409,151,High
BigCodeBench/1000,BigCodeBench,5.776946632978612,82,High
BigCodeBench/1001,BigCodeBench,6.063039105031884,124,High
BigCodeBench/1002,BigCodeBench,6.101992886168882,130,High
BigCodeBench/1003,BigCodeBench,6.230284505302496,146,High
BigCodeBench/1004,BigCodeBench,6.402041297329122,153,High
BigCodeBench/1005,BigCodeBench,6.39929037720623,138,High
BigCodeBench/1006,BigCodeBench,6.41071603211676,212,High
BigCodeBench/1007,BigCodeBench,6.650516688289189,225,High
BigCodeBench/1008,BigCodeBench,6.776112975592022,271,High
BigCodeBench/1009,BigCodeBench,6.349270014152907,164,High
BigCodeBench/1010,BigCodeBench,6.41843267884507,167,High
BigCodeBench/1011,BigCodeBench,6.603024071106462,249,High
BigCodeBench/1012,BigCodeBench,6.040483331810944,97,High
BigCodeBench/1013,BigCodeBench,5.661356052628348,70,Low
BigCodeBench/1014,BigCodeBench,6.0612642281951015,135,High
BigCodeBench/1015,BigCodeBench,6.6582879210321755,204,High
BigCodeBench/1016,BigCodeBench,5.991329953630203,107,High
BigCodeBench/1017,BigCodeBench,6.226849608211033,122,High
BigCodeBench/1018,BigCodeBench,6.614223449943067,187,High
BigCodeBench/1019,BigCodeBench,5.964580823785512,104,High
BigCodeBench/1020,BigCodeBench,6.4701088744706565,169,High
BigCodeBench/1021,BigCodeBench,5.603224624936831,92,Low
BigCodeBench/1022,BigCodeBench,6.365823259704024,143,High
BigCodeBench/1023,BigCodeBench,5.629716731737857,98,Low
BigCodeBench/1024,BigCodeBench,6.452351437516073,225,High
BigCodeBench/1025,BigCodeBench,5.439464015923012,64,Low
BigCodeBench/1026,BigCodeBench,6.836445046725621,235,High
BigCodeBench/1027,BigCodeBench,5.587268852932912,92,Low
BigCodeBench/1028,BigCodeBench,6.444789305085023,171,High
BigCodeBench/1029,BigCodeBench,5.719390358784489,74,Low
BigCodeBench/1030,BigCodeBench,5.455525540404618,57,Low
BigCodeBench/1031,BigCodeBench,5.986603549865012,110,High
BigCodeBench/1032,BigCodeBench,6.562137186511914,238,High
BigCodeBench/1033,BigCodeBench,5.879556681001929,112,High
BigCodeBench/1034,BigCodeBench,6.033880007030004,112,High
BigCodeBench/1035,BigCodeBench,5.946613150658982,114,High
BigCodeBench/1036,BigCodeBench,6.179354184471708,125,High
BigCodeBench/1037,BigCodeBench,6.608896604680394,202,High
BigCodeBench/1038,BigCodeBench,5.1981018835465,47,Low
BigCodeBench/1039,BigCodeBench,6.172050516713661,120,High
BigCodeBench/1040,BigCodeBench,5.801086732150264,71,High
BigCodeBench/1041,BigCodeBench,5.884936701431565,107,High
BigCodeBench/1042,BigCodeBench,5.766694577513107,85,High
BigCodeBench/1043,BigCodeBench,6.605564404617878,257,High
BigCodeBench/1044,BigCodeBench,6.322129604847992,134,High
BigCodeBench/1045,BigCodeBench,6.369361250593818,119,High
BigCodeBench/1046,BigCodeBench,5.709832065411107,69,Low
BigCodeBench/1047,BigCodeBench,5.300482839359202,70,Low
BigCodeBench/1048,BigCodeBench,5.294907213485321,55,Low
BigCodeBench/1049,BigCodeBench,6.155542189780415,144,High
BigCodeBench/1050,BigCodeBench,5.9194438241762155,89,High
BigCodeBench/1051,BigCodeBench,6.306551126618396,198,High
BigCodeBench/1052,BigCodeBench,6.4646240872752685,150,High
BigCodeBench/1053,BigCodeBench,6.877842371499224,287,High
BigCodeBench/1054,BigCodeBench,6.634720538255662,249,High
BigCodeBench/1055,BigCodeBench,6.230247035287083,151,High
BigCodeBench/1056,BigCodeBench,6.546897570059507,211,High
BigCodeBench/1057,BigCodeBench,6.319934848792839,148,High
BigCodeBench/1058,BigCodeBench,6.379388151181714,118,High
BigCodeBench/1059,BigCodeBench,6.158834627013138,132,High
BigCodeBench/1060,BigCodeBench,6.211208184973498,268,High
BigCodeBench/1061,BigCodeBench,6.545831101936577,271,High
BigCodeBench/1062,BigCodeBench,6.453812957191633,216,High
BigCodeBench/1063,BigCodeBench,6.04963177208834,111,High
BigCodeBench/1064,BigCodeBench,5.738454502991531,103,Low
BigCodeBench/1065,BigCodeBench,5.385155104141384,66,Low
BigCodeBench/1066,BigCodeBench,6.246820866225476,196,High
BigCodeBench/1067,BigCodeBench,6.374580887827846,138,High
BigCodeBench/1068,BigCodeBench,6.127927355637172,107,High
BigCodeBench/1069,BigCodeBench,5.56038051863499,63,Low
BigCodeBench/1070,BigCodeBench,6.012811324510463,126,High
BigCodeBench/1071,BigCodeBench,6.425811032722598,180,High
BigCodeBench/1072,BigCodeBench,6.182775001469057,151,High
BigCodeBench/1073,BigCodeBench,5.859183719779186,80,High
BigCodeBench/1074,BigCodeBench,6.019858399480921,94,High
BigCodeBench/1075,BigCodeBench,5.9127684967122836,114,High
BigCodeBench/1076,BigCodeBench,6.213276116124427,129,High
BigCodeBench/1077,BigCodeBench,6.091140558425504,161,High
BigCodeBench/1078,BigCodeBench,6.262022304292182,145,High
BigCodeBench/1079,BigCodeBench,6.720412468440174,213,High
BigCodeBench/1080,BigCodeBench,5.691565637785634,63,Low
BigCodeBench/1081,BigCodeBench,6.251458729620215,169,High
BigCodeBench/1082,BigCodeBench,5.945040416462783,111,High
BigCodeBench/1083,BigCodeBench,6.91257925822139,235,High
BigCodeBench/1084,BigCodeBench,6.341773926478575,179,High
BigCodeBench/1085,BigCodeBench,5.7033892848481464,73,Low
BigCodeBench/1086,BigCodeBench,6.040461669394306,126,High
BigCodeBench/1087,BigCodeBench,5.67575050167767,77,Low
BigCodeBench/1088,BigCodeBench,5.632784624056918,70,Low
BigCodeBench/1089,BigCodeBench,5.68111080036001,107,Low
BigCodeBench/1090,BigCodeBench,5.88723203171996,93,High
BigCodeBench/1091,BigCodeBench,5.810498076884446,95,High
BigCodeBench/1092,BigCodeBench,6.126241378204328,94,High
BigCodeBench/1093,BigCodeBench,5.7051099000738725,68,Low
BigCodeBench/1094,BigCodeBench,6.040285256784794,89,High
BigCodeBench/1095,BigCodeBench,5.958947981804087,98,High
BigCodeBench/1096,BigCodeBench,5.691813533095031,76,Low
BigCodeBench/1097,BigCodeBench,7.063617923067646,147,High
BigCodeBench/1098,BigCodeBench,5.713151523938108,59,Low
BigCodeBench/1099,BigCodeBench,7.261768341582018,169,High
BigCodeBench/1100,BigCodeBench,6.194619131003377,187,High
BigCodeBench/1101,BigCodeBench,5.277362795064169,52,Low
BigCodeBench/1102,BigCodeBench,5.240250140927354,62,Low
BigCodeBench/1103,BigCodeBench,5.587526851390143,65,Low
BigCodeBench/1104,BigCodeBench,6.032604663021155,119,High
BigCodeBench/1105,BigCodeBench,5.832062751160491,105,High
BigCodeBench/1106,BigCodeBench,5.506832812961889,65,Low
BigCodeBench/1107,BigCodeBench,5.3943091372391265,60,Low
BigCodeBench/1108,BigCodeBench,5.043295834054491,48,Low
BigCodeBench/1109,BigCodeBench,5.472446216661832,56,Low
BigCodeBench/1110,BigCodeBench,5.293241555435099,58,Low
BigCodeBench/1111,BigCodeBench,6.066478776650145,96,High
BigCodeBench/1112,BigCodeBench,6.0559581516151315,92,High
BigCodeBench/1113,BigCodeBench,5.050340709546387,44,Low
BigCodeBench/1114,BigCodeBench,5.424257330711343,71,Low
BigCodeBench/1115,BigCodeBench,5.327475464579406,59,Low
